event_id,lng,lat,title,description,event_time
c34753ca-f2f3-428d-9c62-728ac060dd9a,-122.6761291,45.5130912,"Geo Location: SW 1st Ave & SW Columbia St, Portland, OR 97201, USA","Transcript:  Avery tire recycling Columbia Boulevard and 1st Avenue","2018-03-11 22:07:54.904872"
89f827a5-2432-40ee-8e67-ada9d94e55f9,-122.1476632,45.6231985,"Geo Location: 65 Victoria Ln, Washougal, WA 98671, USA","Transcript:  Victoria 65 you can beat any","2018-03-11 22:08:44.627363"
2a899085-0bd7-4851-90e4-2c2c828b36db,-122.5626295,45.5043666,"Geo Location: Portland, OR, USA","Transcript: can anyone advises 18-24 is on team there in Southeast Division and 105","2018-03-11 22:09:26.192596"
7810ffbd-f900-498d-8429-407d412080a9,141.608474,-38.334058,"Geo Location: 13 Clifton Ct, Portland VIC 3305, Australia","Transcript:  call Jacobi office Victoria Australia","2018-03-11 22:09:28.275578"
b83686f1-0b0c-4b13-a00b-a7ef17261fcb,-122.5052161,45.51871,"Geo Location: 15346 SE Stark St, Portland, OR 97233, USA","Transcript: Highway 63 my juvenile to 15346 Southeast Stark","2018-03-11 22:10:57.308837"
0e5b7762-e3d1-46d8-bc3c-3dc0c3d680c5,-122.5929657,45.4914215,"Geo Location: Portland, OR, USA","Transcript:  15346 Southeast","2018-03-11 22:10:58.545127"
a9c6dde7-4f4d-4e99-bd4f-10913076c112,-122.7447438,45.4876034,"Geo Location: 6671 SW Beaverton Hillsdale Hwy, Portland, OR 97225, USA","Transcript: and I want to Richard's Deli and 6671 Southwest Beaverton Hillsdale Highway","2018-03-11 22:11:43.140178"
0bc12f1c-d7fd-4e67-9bfa-fa81375af074,-122.6634733,45.5151512,"Geo Location: 217 SE Taylor St, Portland, OR 97214, USA","Transcript:  315 181st and ready to go home","2018-03-11 22:11:46.605108"
8e4bbf7f-1bd8-43aa-be98-6189f536939f,-122.6734996,45.4788065,"Geo Location: 515 SW Carolina St, Portland, OR 97239, USA","Transcript:  play Carolina","2018-03-11 22:11:49.359960"
8ea0bcbd-51ca-4251-9ec2-3f26d00bca76,-122.6810043,45.5235165,"Geo Location: 40 NW 10th Ave, Portland, OR 97209, USA","Transcript:  and someone for are you doing over here","2018-03-11 22:19:35.282507"
58a77a9e-e6e0-44e9-9c45-f5307c08d0c6,141.6021036,-38.3471522,"Geo Location: 29 Henty St, Portland VIC 3305, Australia","Transcript:  mk93 I'm still at 65 in Aldi","2018-03-11 22:21:05.524962"
6060ae16-3067-409f-bfd1-d3bff049edb8,-122.3527992,45.4928973,"Geo Location: 4115 SE 302nd Ave, Troutdale, OR 97060, USA","Transcript: 4115 south east 30 2nd","2018-03-11 22:21:53.484227"
e1cf184d-2958-4b57-bf41-9a2974034d04,-122.5950942,45.5897694,"Geo Location: 7000 NE Airport Way, Portland, OR 97218, USA","Transcript:  yeah give me a Frank on this car call and I'll be in route to the division closed primary","2018-03-11 22:22:39.879859"
59b55253-4de9-4ac4-962b-7595d924c280,-122.5996421,45.5335078,"Geo Location: 6230 NE Halsey St, Portland, OR 97213, USA","Transcript:  Amazon because she doesn't need help and walked away from me","2018-03-11 22:25:35.536776"
23c893f8-b4fe-4b3b-939a-0ed2de9c4065,-122.6764815,45.5230622,"Geo Location: Oregon, USA","Transcript:  60 to the nearby hit that first does have a 53","2018-03-11 22:26:22.264265"
26ec8653-76fd-41ee-8e5b-f380d4159a14,-122.8939248,42.3781027,"Geo Location: 4173 Hamrick Rd, Central Point, OR 97502, USA","Transcript:  Jackson County","2018-03-11 22:26:23.715927"
cb07ae42-3e6c-4323-9550-42fd7c7f96bc,-122.8586937,45.4648515,"Geo Location: 5052 SW Oviatt Dr, Beaverton, OR 97007, USA","Transcript: 5052 oviatt number 94","2018-03-11 22:27:50.294894"
e9ef18b3-bf45-4327-a2fe-43967e11cfb1,-122.6837585,45.521819,"Geo Location: 1200 SW Washington St, Portland, OR 97205, USA","Transcript:  Pennsylvania zebra King, 1032 Rockford Market 202","2018-03-11 22:32:42.534131"
fe62ed1e-c8f2-4a80-9a5c-e0523e25fd23,-122.667037,45.5510076,"Geo Location: 3901 N Williams Ave, Portland, OR 97227, USA","Transcript:  North 5th and pheasant in male hit a dog with a white Suburban on play it's all still alive or color","2018-03-12 12:26:18.442935"
83539550-e83b-4f07-b265-807505e4100a,-122.800157,45.3772901,"Geo Location: 19585 SW 118th Ave, Tualatin, OR 97062, USA","Transcript:  321 in the area California","2018-03-12 12:27:00.141411"
17e949b0-0dbd-44ea-81a8-1fdf676b5b22,-122.6043319,45.6281723,"Geo Location: Vancouver, WA, USA","Transcript:  turkey season detox Kansas","2018-03-12 12:27:01.761969"
fd706994-ee4e-44dc-9338-c4636446dff5,-122.6764815,45.5230622,"Geo Location: Oregon, USA","Transcript:  if you want to talk to him at 11 Washington bring her","2018-03-12 12:28:26.430886"
606a96e3-35e7-40b6-8491-bcba12540e92,-122.6978224,45.5231716,"Geo Location: 2230 W Burnside St, Portland, OR 97210, USA","Transcript:  she was barely able to get to the gas station to McLaughlin and fronted to get cell reception and I think that the female boxer in there because we have her in The Godfather","2018-03-12 12:30:00.395348"
37ede8ef-a022-4deb-9237-75c5e6865d98,-122.5821688,45.5195771,"Geo Location: 408 SE 79th Ave, Portland, OR 97215, USA","Transcript:  Logan Thomas dark with yellow mary-charles Factory 4","2018-03-12 12:30:42.370007"
c635a97d-32f4-46c1-bb63-7cc848608f58,-122.5377879,45.5533094,"Geo Location: 1337, 4229 NE 122nd Ave, Portland, OR 97230, United States","Transcript: Burgerville parking lot","2018-03-12 12:31:27.231272"
6e6c92b7-93cf-47a9-a631-3ec175ab0128,-122.7608665,45.5585876,"Geo Location: Portland, OR, USA","Transcript: show me play down on some kind of thermostat on Northwest 3rd","2018-03-12 12:34:25.213373"
30d6d546-0910-4d97-b3ee-b59441ecf52d,-122.6732118,45.5241442,"Geo Location: 118 NW 3rd Ave, Portland, OR 97209, USA","Transcript:  118 Northwest 3rd","2018-03-12 12:34:26.300797"
0292ea07-6ea3-423a-8f8b-f58725f077aa,-122.6798683,45.5054921,"Geo Location: I-5, Portland, OR, USA","Transcript: I-5 North closure to Black BMW 6 Charlie Palmieri","2018-03-12 12:35:14.356985"
95cc6b3d-7994-4138-a3a0-161d92fb15d6,-122.6723982,45.4741906,"Geo Location: 656 SW California St, Portland, OR 97219, USA","Transcript: 656 California play almost by speeding phone down tailgating","2018-03-12 12:35:54.593283"
2ba60124-dab8-4024-b92e-8341af437b61,-122.685429,45.552444,"Geo Location: 4015 N Concord Ave, Portland, OR 97227, USA","Transcript: Republic Waste in Concord with a wasp different boy David John","2018-03-12 12:38:58.338725"
2b323a65-b631-4eb3-b501-28a526207103,-122.6417039,45.5549373,"Geo Location: 4356 NE 23rd Ave, Portland, OR 97211, USA","Transcript:  4356 North e23 Avenue at 12:38","2018-03-12 12:38:59.753980"
4b3fec1f-5a84-496d-995d-c7e0c834e214,-122.6269827,45.4795358,"Geo Location: SE Woodstock Blvd, Portland, OR 97202, USA","Transcript:  Prussian 33rd 3/3","2018-03-12 12:39:00.873795"
3fe149ce-4482-492e-b615-e122b648844d,-122.6304025,45.5545226,"Geo Location: 4356 NE 33rd Ave, Portland, OR 97211, USA","Transcript:  okay, it's 4356 North East 33 Avenue at 12:38","2018-03-12 12:39:02.359276"
a15e55d9-d5b4-4dea-9f3e-2613d4771889,-122.6782074,45.4404605,"Geo Location: 11321 SW Terwilliger Blvd, Portland, OR 97219, USA","Transcript: 5061 in the area","2018-03-12 12:39:37.669075"
e9f8232e-e811-4f1c-a585-3f5e59f9eec5,-122.5073577,45.5453737,"Geo Location: 15037 NE Rose Pkwy, Portland, OR 97230, USA","Transcript:  are you and 6/10 going with Michael to 15037 Northeast Rose Parkway","2018-03-12 12:40:29.463731"
046b9612-42d3-4d34-b613-1af531c649a2,-122.5071591,45.5394908,"Geo Location: Portland, OR 97230, USA","Transcript: 151 North Medical Good Neighbor Market 491 Southeast 160th Avenue Milwaukie","2018-03-12 12:41:12.844126"
37efe81c-f688-4747-a1ed-d64dcc0c5e82,-122.5098582,45.518148,"Geo Location: 620 SE 148th Ave, Portland, OR 97233, USA","Transcript:  372 Southeast 148th apartment 7 2","2018-03-12 12:41:57.850084"
da4c56e1-6eb2-4d2d-87d3-995ec7d102b3,-122.6855219,45.613088,"Geo Location: 1405 Jantzen Beach Center, Portland, OR 97217, USA","Transcript: 5 freeway at the Jensen Beach","2018-03-12 12:44:12.700922"
ab39cdac-42c7-4b6d-afef-2d877d12a2c4,-122.033514,45.605055,"Geo Location: 11611 NE McLoughlin Pkwy, Cascade Locks, OR 97014, USA","Transcript:  11611 McLaughlin Parkway","2018-03-12 12:44:15.539586"
c37bbfb6-42fc-45d8-9d1a-52612387d9d2,-122.6383175,45.4644684,"Geo Location: 8116 SE McLoughlin Blvd, Portland, OR 97202, USA","Transcript:  8116 North East McLoughlin Parkway is 1243","2018-03-12 12:44:16.696183"
3b0bee77-1120-4578-8a2e-39005d30bb56,-122.6764815,45.5230622,"Geo Location: Oregon, USA","Transcript:  address address and","2018-03-12 12:45:42.293068"
d366cb2f-6172-47b9-9f5b-6b29e2a13456,-122.5785822,45.4780188,"Geo Location: 6214 SE 82nd Ave, Portland, OR 97266, USA","Transcript: it is a nice address and I wanted to ask me to start on East car meet","2018-03-12 12:46:25.643185"
d42403bd-7237-4626-a1cb-015172802e29,-122.670025,45.52263,"Geo Location: 2 SW Naito Pkwy, Portland, OR 97204, USA","Transcript: I wanna fight he's had an offer in route to the market to meet the boyfriend is going to be long hair","2018-03-12 12:47:13.025590"
00245492-100f-42b2-aaf4-f4922990d996,-122.7648704,45.4482524,"Geo Location: 9900 SW Hall Blvd #100, Portland, OR 97223, USA","Transcript: as far as I know he's going to be on foot","2018-03-12 12:47:57.891561"
8598b7c4-b219-4759-8891-50ef31b60c23,-122.6769553,45.4744265,"Geo Location: 9134 SW California St, Portland, OR 97219, USA","Transcript:  9134 California","2018-03-12 12:47:59.493739"
dc796dd5-2eb8-478b-94c9-ee0d4d0ed7fd,-122.6007212,45.4670898,"Geo Location: 6106 SE Lambert St, Portland, OR 97206, USA","Transcript:  Peter 911 6106 Southeast Lambert Street in our backyard","2018-03-12 12:48:00.422616"
292a53bc-c525-49f7-9fa5-117f958916ba,-122.6441947,45.4221805,"Geo Location: 1840 SE Courtney Rd, Oak Grove, OR 97267, USA","Transcript:  1840 Courtney Frank","2018-03-12 12:48:45.163785"
eed9b913-386b-4a76-99e2-847940ed9a6c,-122.6428251,45.5095274,"Geo Location: 1910 SE 22nd Ave, Portland, OR 97214, USA","Transcript:  Church 1910 South East 22 Avenue 4th and transient going in and out of the building with","2018-03-12 12:48:46.552759"
cc3f3112-f262-446a-8f2c-f2c498290bb0,-122.6444081,45.536065,"Geo Location: 1820 NE 21st Ave, Portland, OR 97212, USA","Transcript:  Charlie 9 on Central","2018-03-12 12:49:29.821536"
52439025-2338-437e-923c-10085f22182a,-122.6573431,45.523197,"Geo Location: 38 NE 8th Ave, Portland, OR 97214, USA","Transcript:  eBay 38 Northwest 8th Avenue Unit Number 1 1 1 2","2018-03-12 12:49:30.913969"
59126bdc-b545-45b1-a81b-fe409b0904d3,-122.6782929,45.5231907,"Geo Location: 8 NW 8th Ave, Portland, OR 97209, USA","Transcript:  8 Northwest 8th Avenue Unit Number 1 1 1 2","2018-03-12 12:49:32.392709"
960256a4-c79d-4f6d-8e6d-fe7de2a818d0,-122.621578,45.5163126,"Geo Location: 940 SE Cesar Estrada Chavez Blvd, Portland, OR 97214, USA","Transcript:  581 going to Walgreens at 1620 Northeast Grand for mail or fusing the leaves getting verbal at the collar looking for a white male grey shirt","2018-03-12 12:50:16.370549"
33bdc618-075e-4297-95d8-2058b28438a0,-122.6802919,45.5279805,"Geo Location: Portland, OR 97209, USA","Transcript:  individual tonight for Northwest 9th Ave","2018-03-12 12:50:18.563528"
d3d682bc-01d9-48ac-a580-541cf0b3aaef,-122.6802919,45.5279805,"Geo Location: Portland, OR 97209, USA","Transcript: individual with a knife in Northwest 9th Avenue and NATO Parkway","2018-03-12 12:50:56.565067"
add5167b-aff3-4bd4-a7dc-0eb82474d291,-122.4768563,45.5149161,"Geo Location: 1015 SE 182nd Ave, Portland, OR 97233, USA","Transcript:  copy Santa Anita","2018-03-12 12:51:46.831034"
b69a0a02-357e-4397-8c36-c2090458e098,-122.7788268,45.5370581,"Geo Location: Portland, OR 97229, USA","Transcript:  Yorkshire","2018-03-12 12:51:48.440483"
a2477995-6406-4f17-81d8-69854130f650,-122.66996,45.5435105,"Geo Location: 2801 N Gantenbein Ave Ste. 2312, Portland, OR 97227, USA","Transcript:  diving medical station","2018-03-12 12:51:49.512180"
9758e44c-c16d-4d51-98a5-23f95dc72910,-122.6628904,45.5453461,"Geo Location: Portland, OR 97212, USA","Transcript:  Monroe","2018-03-12 12:51:51.355477"
4b97d952-bf48-4ba3-b4a6-21de3ff083f2,-122.5345355,45.5656128,"Geo Location: 5847 NE 122nd Ave suite 101, Portland, OR 97230, USA","Transcript:  turn rear maroon front on Northlake information 1254","2018-03-12 12:54:48.729149"
5ddbccb8-3af5-48c5-b481-3c2ebfbf4d6b,-122.6627192,45.6042812,"Geo Location: 260 NE Tomahawk Island Dr, Portland, OR 97217, USA","Transcript: sailboat Rock Island attorney","2018-03-12 12:57:45.522262"
e4acfaad-13df-43ec-9133-c378a6538701,-122.6764815,45.5230622,"Geo Location: Oregon, USA","Transcript:  Washington County","2018-03-12 12:57:47.925049"
03e1f5d0-7ba2-480b-ac7f-87d663c2d6e0,-122.7049641,45.4493071,"Geo Location: 10420 SW 29th Ave, Portland, OR 97219, USA","Transcript:  subject on the ground screaming for help a piece of the park Gmail 40s and 50s black clothing","2018-03-12 12:57:50.257053"
a82a0b34-ac09-4638-a43f-1c442a27bda9,-122.5672732,45.4831065,"Geo Location: 9315 SE Harold St, Portland, OR 97266, USA","Transcript:  9315 Harold Road 461 over here","2018-03-12 12:58:29.996023"
3e559bde-8099-470e-aabd-204850333d6c,-122.6538099,45.5205618,"Geo Location: 1131 SE Oak St, Portland, OR 97214, USA","Transcript: call the progression Rock Road at the church 1910 South East 22 4th and Cherokee they going in and out","2018-03-12 12:59:58.322815"
00643d59-76d2-4a1c-b2f4-64947df09a29,-122.6680275,45.5377516,"Geo Location: 2045 N Vancouver Ave, Portland, OR 97227, USA","Transcript:  590 Sergeant's Towing is responding","2018-03-12 12:59:59.617891"
d10d94e7-b32e-48cf-be6d-6757a528effb,-122.5794687,45.4725959,"Geo Location: 6919 SE 82nd Ave, Portland, OR 97266, USA","Transcript:  primary Kentucky","2018-03-12 13:00:46.510356"
4afc3eeb-0568-4002-9334-77dd9aa00855,-122.6810043,45.5235165,"Geo Location: 40 NW 10th Ave, Portland, OR 97209, USA","Transcript:  kindergarten what we're on here","2018-03-12 13:01:24.680943"
fe4e8ff1-7739-4080-8574-7dc92a9e1b41,-122.578127,45.50767,"Geo Location: 8230 SE Harrison St Suite #315, Portland, OR 97216, USA","Transcript:  check on my name","2018-03-12 13:02:11.397819"
5f836ac9-cd0a-499e-8975-5a5359b449e5,-122.4249764,45.497292,"Geo Location: 107 SE Elliott Ave, Gresham, OR 97080, USA","Transcript:  show me how to 107 Southeast Elliott","2018-03-12 13:02:12.518129"
753ca9ee-2e8e-4093-a8c2-32d8027a331a,-122.4311461,45.503166,"Geo Location: 7 NW 8th St, Gresham, OR 97030, USA","Transcript:  7 Southeast 8th Avenue Gresham if there's anyone","2018-03-12 13:02:13.779693"
5ee4bb00-a194-4650-89a8-027ff4c5d5aa,-122.6835331,45.5130628,"Geo Location: 1620 SW Park Ave, Portland, OR 97201, USA","Transcript:  Charlie Over Adam 00272 Oregon to 95 King Lincoln Edward and Oregon 597 George Perry Georgia","2018-03-12 13:02:59.044385"
79349cb2-1154-4f19-8994-875301bd1e0e,-122.771526,45.552873,"Geo Location: Portland, OR 97229, USA","Transcript:  Thunder country","2018-03-12 13:05:56.820969"
2e868d3a-2a46-4d59-8439-2e19ca75771e,-122.7534328,45.5892388,"Geo Location: 7319 N John Ave #101, Portland, OR 97203, USA","Transcript: Oregon 1077 voicing Charlie 8100 block of Kathy Bryant Drive","2018-03-12 13:06:44.868108"
8bb2ad99-9006-4954-a452-ab5549045cce,-122.7056802,45.5433479,"Geo Location: 2619 N W Industrial St, Portland, Or 97210, Portland, OR 97210, United States","Transcript:  Culver's when driving","2018-03-12 13:06:46.545049"
8f6f5655-3ff6-456b-a9b7-89c681fad6cd,-122.6815538,45.5621981,"Geo Location: 5420 N Interstate Ave, Portland, OR 97217, USA","Transcript:  are you and 5:30 going to Trillium Charter School","2018-03-12 13:07:27.608633"
a6f09bba-8c8c-4082-bfbf-9f0f437029e0,-122.6664287,45.5348177,"Geo Location: 14 NE Broadway St, Portland, OR 97232, USA","Transcript:  14 Broadway","2018-03-12 13:07:29.577721"
35fd4b0f-83b0-464e-9c7b-f36f93b2ef8c,-122.533124,45.564469,"Geo Location: 12518 NE Airport Way, Portland, OR 97230, USA","Transcript: your fingers in the fridge will face and she's yelling we can hear in the background","2018-03-12 13:08:12.078583"
e6a616e1-4ae3-4717-99e6-3f07fe605115,-122.6810043,45.5235165,"Geo Location: 40 NW 10th Ave, Portland, OR 97209, USA","Transcript:  restaurant from here","2018-03-12 13:08:13.649277"
59ad39f4-bf72-4f87-a937-323e8b0fc015,-122.6663585,45.5413006,"Geo Location: 2600 N Williams Ave, Portland, OR 97227, USA","Transcript:  how to reset update 30 Chevy sitting on a fence across from the Quad cow or something to that effect","2018-03-12 13:08:14.943107"
b9c3302f-4ac2-4ec9-b15a-279908c345ac,-122.5519623,45.5197718,"Geo Location: Oregon, USA","Transcript: I saw you for the East Side to 8th and Harrison in a welfare check there is a male's writing a trash can and a bike during a revised as a swerve around eastbound on foot to eight you screaming something about heroin white male late 20s or black","2018-03-12 13:09:44.949653"
a6e25658-4a63-4fd3-916a-3dc7804122fc,-122.7720611,45.3354458,"Geo Location: 25425 SW 95th Ave, Wilsonville, OR 97070, USA","Transcript: Patrick star looks like that Vehicles registered out of Wilsonville","2018-03-12 13:10:26.796804"
d7ace254-f1d1-47cb-822e-8c1e2285cead,-122.5585495,45.5273248,"Geo Location: 631 NE 102nd Ave, Portland, OR 97220, USA","Transcript:  740 poppy in Africa","2018-03-12 13:10:29.028299"
2e4d4ddf-7732-4c24-8233-0a12574cfe99,-122.6390847,45.5282227,"Geo Location: 2600 NE Sandy Blvd, Portland, OR 97232, USA","Transcript:  transient bowling at church and I'll be fine","2018-03-12 13:10:30.525768"
a648f0e6-4e12-4ed8-8c11-041d341f042d,-122.6590024,45.5581706,"Geo Location: 4906 NE 6th Ave, Portland, OR 97211, USA","Transcript:  leave through the parking lot pulling into a mobile home park at MLK and I think that's going to be the mobile Fox Run Mobile Home Park","2018-03-12 13:11:13.223101"
d56249a1-71e4-4ef1-862a-7fff7ee9f70c,-122.6530191,45.529748,"Geo Location: 1201 NE Lloyd Blvd suite 115, Portland, OR 97232, USA","Transcript:  haven't seen that I just got in my car to look for him and we don't have that stuff here but he needs to be stressed out from the property","2018-03-12 13:11:14.418135"
fada9911-29b6-4ead-b1f3-2f3802c00045,-122.6583038,45.5167307,"Geo Location: 721 SE Belmont St, Portland, OR 97214, USA","Transcript:  721 Belmont","2018-03-12 13:13:29.446241"
4b20e2b4-ac03-4d5f-b6dc-4373b53a96c6,-122.6644562,45.6016997,"Geo Location: 8650 NE 1st Pl #111, Portland, OR 97211, USA","Transcript:  8650 North 1st way unit 111","2018-03-12 13:13:30.614843"
fe6e3b7b-ef36-4c60-90fb-d9f2559dbf01,-122.6644562,45.6016997,"Geo Location: 8650 NE 1st Pl #111, Portland, OR 97211, USA","Transcript:  8650 North 1st Lane unit 111 at 1313","2018-03-12 13:13:32.211137"
ff311b3f-d81e-40f4-9bdb-75897d885a34,-122.6604613,45.5274553,"Geo Location: 600 NE Grand Ave, Portland, OR 97232, USA","Transcript: Metro North 1st way unit 111 at 1313","2018-03-12 13:14:13.131312"
4f7da125-ea83-4007-b95b-02efca8a1d4a,-122.5124732,45.5191365,"Geo Location: Portland, OR, USA","Transcript:  16055 on Stark","2018-03-12 13:14:15.130547"
1ec293f2-3da0-442d-843c-ab02c329ae7b,-122.6757673,45.5536519,"Geo Location: 4115 N Mississippi Ave, Portland, OR 97217, USA","Transcript:  area","2018-03-12 13:14:18.315444"
5bcda01a-c13c-4fc8-8bb2-39c72f79a4df,-122.5124732,45.5191365,"Geo Location: Portland, OR, USA","Transcript: no 963 on Stark and 162","2018-03-12 13:14:57.634155"
716e4ad6-ef3c-43b4-9dd5-fa4d356a90d3,-122.4964843,45.5191503,"Geo Location: SE 162nd Ave & SE Stark St, Portland, OR 97233, USA","Transcript: Stark and 162","2018-03-12 13:15:41.556990"
aa6daa66-16d2-468f-9921-6d87508c8db2,-122.6534849,45.4764587,"Geo Location: 731 SE Henry St, Portland, OR 97202, USA","Transcript:  731 Henry Crescent Court","2018-03-12 13:17:15.078616"
2ee0b1a2-3527-4446-bc5f-a9623ef1e595,-122.6116532,45.5341748,"Geo Location: 1522 NE 50th Ave, Portland, OR 97213, USA","Transcript:  agree with fire to 1522 North East 50 Avenue","2018-03-12 13:17:16.388350"
17cc7b7e-c7d8-4ca6-b223-1d01f1a620c8,-122.6118068,45.5233842,"Geo Location: 18 NE 50th Ave, Portland, OR 97213, USA","Transcript: 18 North East 50 Avenue complainants father drove the car into the garage causing structural issues no injuries and he's still in the car I'm checking with fire to see","2018-03-12 13:17:55.836573"
f22c1e20-ee96-4263-af13-a26e3a6dd4f7,-122.6630186,45.5280879,"Geo Location: 777 NE Martin Luther King Jr Blvd, Portland, OR 97232, USA","Transcript:  we have an injury Center","2018-03-12 13:18:41.801641"
ca3a2cb4-29a5-43ea-a05f-594fe53021f3,-122.7235846,45.6074632,"Geo Location: Portland, OR, USA","Transcript: Ortho Doctor North","2018-03-12 13:19:24.223307"
939cb2cf-c6c7-46c1-b683-677d12b28008,-122.5091257,45.5601644,"Geo Location: 14811 NE Airport Way #600, Portland, OR 97230, USA","Transcript: go to anybody available southbound I-25 Ridgid mid-span for plastic garbage can","2018-03-12 13:20:10.879881"
28428151-4fe3-4c6f-89a8-5e91fc64b4d7,-122.600557,45.5365565,"Geo Location: Portland, OR 97213, USA","Transcript: 61st Avenue","2018-03-12 13:20:52.746862"
49e9756c-0e67-4ec4-a099-f62328e470e1,-122.6603305,45.5908814,"Geo Location: 9400 NE Vancouver Way, Portland, OR 97211, USA","Transcript:  it moved again to 9400 Northeast Vancouver Way","2018-03-12 13:23:15.834280"
3e1f3353-48e1-4208-9e40-67f2ccaa4b85,-122.8920366,47.0436642,"Geo Location: 809 Legion Way SE, Olympia, WA 98501, USA","Transcript: Thurston County Jail","2018-03-12 13:23:58.676291"
1dcf2f61-6623-4ae7-adbe-8516a735e2fe,-122.5627556,45.4790236,"Geo Location: 6101 SE 98th Ave, Portland, OR 97266, USA","Transcript:  6101 West 98th","2018-03-12 13:24:00.051098"
47ad06e4-1044-4611-a49a-d7b2b721256d,-122.6106282,45.4737531,"Geo Location: 5061 SE Cooper St, Portland, OR 97206, USA","Transcript:  5061 South Cooper","2018-03-12 13:24:40.030317"
640c6e81-c352-46b2-ac0e-6724e1647c38,-122.648819,45.476248,"Geo Location: 6410 SE Milwaukie Ave, Portland, OR 97202, USA","Transcript: information on a reckless driver Road rager lasting eastbound Hoagie from a","2018-03-12 13:27:39.777808"
dec43a95-d94b-474c-ba4a-0576b80f3dbd,-122.7302717,45.5879028,"Geo Location: Portland, OR 97203, USA","Transcript:  364 Fortune Way","2018-03-12 13:28:32.509738"
6fbc0c4f-8a9b-418b-bd95-f51b29e4a4f0,-122.6544471,45.5567327,"Geo Location: 4618 NE 11th Ave, Portland, OR 97211, USA","Transcript: play something I'll pray for welfare check holding at 4618 North East 11 Avenue checking this location for a runaway teenager","2018-03-12 13:31:27.788759"
18bbb85c-9af3-4a63-a4c9-e6fa2d919129,-122.6764815,45.5230622,"Geo Location: Oregon, USA","Transcript:  or maybe at this location and possibly is","2018-03-12 13:31:29.073705"
db979891-90cf-4cae-abec-787a3ece9537,-122.6731457,45.5066652,"Geo Location: 2115 SW River Pkwy, Portland, OR 97201, USA","Transcript:  Elsa games with the residences location","2018-03-12 13:31:30.151297"
2fb1a423-3e1d-4eec-ab58-ef3154138b8c,-122.6818635,45.5079141,"Geo Location: 2130 SW 4th Ave, Portland, OR 97201, USA","Transcript: 2130 Northeast 4th and Halsey on the off-ramp there's a female can handling with a young child in front of things they could be checked on","2018-03-12 13:32:57.891807"
fc82ffa2-0d2b-4844-9e83-85e09af1d4d6,-122.5861191,45.4480404,"Geo Location: 95 SE King Rd, Portland, OR 97222, USA","Transcript: primary key 6 in 95 Road King","2018-03-12 13:35:13.782912"
5d0d2dea-0bac-487c-b008-9ffebceb80d7,-122.6005761,45.5814607,"Geo Location: Portland, OR 97218, USA","Transcript:  24 Hayes Circle","2018-03-12 13:36:44.127085"
a46f13bf-20b0-4c26-a023-dcda858ddd6c,-122.6897366,45.5229927,"Geo Location: Portland, OR, USA","Transcript:  West Burnside Street and Northwest 22 Avenue L westbound Burnside is a female Crossing in and out of traffic light late 50s dark hair dark clothing Eternal are we tracking","2018-03-12 13:36:45.486128"
e34ffcf6-45dd-4152-a5cc-dfcdc2811b87,-122.4173791,45.5047996,"Geo Location: NE Burnside Rd & NE Division St, Gresham, OR 97030, USA","Transcript:  I might be able to one subject at the pipes and tobacco at Division and Burnside","2018-03-12 13:39:43.420583"
b8ef088f-63a7-474e-b1e2-ded518bb2879,-122.5631579,45.5225928,"Geo Location: Portland, OR, USA","Transcript: division of Burnside","2018-03-12 13:40:28.148861"
fd49abd5-dcea-4e39-a0ab-f38b2956adae,-122.7416889,45.524598,"Geo Location: Portland, OR 97210, USA","Transcript:  turquoise Ford Thunderbird Community correction Queen Union Queens 79731 work","2018-03-12 13:40:29.358174"
20f00db6-0cd9-461e-a47b-ca9c9beaf3d3,-122.5184532,45.561884,"Geo Location: 14107 NE Airport Way, Portland, OR 97230, USA","Transcript:  route to you","2018-03-12 13:40:31.526583"
bdf7e27a-a1b6-450a-b534-61a1eb49c954,-122.6611698,45.5559152,"Geo Location: 4506 NE Martin Luther King Jr Blvd #218, Portland, OR 97211, USA","Transcript: 4506 Northeast MLK unit 218","2018-03-12 13:44:13.230186"
17b5e10c-1fcd-4a13-9dc0-9fb1050837a9,-117.9396322,33.7868545,"Geo Location: 3304, 12100 Euclid St, Garden Grove, CA 92840, United States","Transcript:  1755 Euclid Street Garden Grove","2018-03-12 20:09:57.964441"
6416da19-20f2-4342-8c73-9cd95c37ce00,-122.659709,45.5056048,"Geo Location: 658 SE Caruthers St, Portland, OR 97202, USA","Transcript: 658 Southeast Caruthers","2018-03-12 20:11:20.931927"
28a0999e-d7fd-4dfd-9d3e-45feb3a100ce,-122.6764815,45.5230622,"Geo Location: Oregon, USA","Transcript:  another call the same place","2018-03-12 20:11:23.268436"
63184cf8-50a1-43a7-bc3f-2d22767d0189,-122.7296873,45.4480485,"Geo Location: 8677, 10725 SW Barbur Blvd Ste 370, Portland, OR 97219, United States","Transcript:  alright do Springfield oh","2018-03-12 20:11:27.509807"
493fa1f0-dad3-4da0-b2e9-010f545fbd9e,-122.6571131,45.5320526,"Geo Location: 825 NE Multnomah St, Portland, OR 97232, USA","Transcript:  power Park 97","2018-03-12 20:21:01.891983"
bc5eea93-6cbb-4896-853b-dacdaee357b4,-122.7694172,45.4264567,"Geo Location: 8900 SW Burnham St # F107, Portland, OR 97223, USA","Transcript:  opposite of three cars on the right side or what","2018-03-12 20:21:05.161492"
